time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
2.800000,0.191033,0.306931,-0.121443,0.265773,-0.239562,-0.159386
2.820000,0.191534,0.307283,-0.120770,0.265406,-0.240074,-0.159473
2.840000,0.191901,0.307975,-0.119889,NaN,NaN,NaN
2.860000,0.192124,0.308867,-0.118741,0.264771,-0.240504,-0.160404
2.880000,0.192378,0.310126,-0.117228,NaN,NaN,NaN
2.900000,0.192904,0.311619,-0.115387,0.263758,-0.240584,-0.161763
2.920000,0.193302,0.313493,-0.112995,0.262823,-0.240486,-0.162724
2.940000,0.193475,0.315532,-0.110117,NaN,NaN,NaN
2.960000,0.192882,0.317904,-0.106540,0.261626,-0.240389,-0.163608
2.980000,0.191801,0.320382,-0.102283,0.261377,-0.240116,-0.163863
3.000000,0.190308,0.322778,-0.097222,0.261626,-0.239848,-0.163559
3.020000,0.188658,0.324880,-0.092038,0.262112,-0.239550,-0.163117
3.040000,0.187241,0.326628,-0.087113,0.262704,-0.239199,-0.162770
3.060000,NaN,NaN,NaN,0.263231,-0.238850,-0.162585
3.080000,0.185268,0.329408,-0.079646,0.263688,-0.238434,-0.162599
3.100000,0.184489,0.330170,-0.077531,0.264205,-0.237988,-0.162826
3.120000,0.183827,0.330505,-0.076369,0.264679,-0.237509,-0.163208
3.140000,0.183615,0.330572,-0.075673,0.265087,-0.237128,-0.163655
3.160000,0.183380,0.330434,-0.075324,0.265615,-0.236685,-0.164133
3.180000,0.183189,0.330130,-0.075264,0.265969,-0.236387,-0.164574
3.200000,0.182648,0.329709,-0.075439,0.266129,-0.236135,-0.165119
3.220000,0.182312,0.329320,-0.075641,0.266111,-0.236011,-0.165654
3.240000,0.182267,0.328892,-0.075921,0.266192,-0.236018,-0.166061
3.260000,0.182367,0.328455,-0.076311,0.266201,-0.236231,-0.166233
3.280000,0.182103,0.328111,-0.076659,0.266105,-0.236386,-0.166524
3.300000,0.181582,0.327828,-0.076947,0.265748,-0.236549,-0.166746
3.320000,0.180761,0.327496,-0.077302,0.265258,-0.236626,-0.166866
3.340000,0.179648,0.327080,-0.077774,0.264874,-0.236491,-0.166966
3.360000,0.178139,0.326463,-0.078457,0.264689,-0.236266,-0.166862
3.380000,NaN,NaN,NaN,0.264619,-0.235770,-0.166894
3.400000,0.173964,0.324719,-0.080635,0.264561,-0.235242,-0.166911
3.420000,0.171304,0.323414,-0.082452,0.264568,-0.234597,-0.166960
3.440000,0.168409,0.321960,-0.084455,0.264426,-0.233889,-0.167111
3.460000,0.165368,0.320131,-0.086904,0.264294,-0.233256,-0.167164
3.480000,0.162299,0.318434,-0.088964,0.264101,-0.232779,-0.167100
3.500000,0.159573,0.316656,-0.090986,0.263874,-0.232564,-0.167060
3.520000,0.157364,0.315113,-0.092202,0.263467,-0.232708,-0.167009
3.540000,0.156359,0.314430,-0.092067,0.262731,-0.233050,-0.167039
3.560000,0.156433,0.314548,-0.091565,0.261812,-0.233437,-0.167194
3.580000,0.157351,0.315027,-0.091170,0.261146,-0.233639,-0.167362
3.600000,0.158704,0.315447,-0.091263,0.260733,-0.233755,-0.167447
3.620000,0.159779,0.315581,-0.091839,NaN,NaN,NaN
3.640000,0.160349,0.315389,-0.092586,0.260755,-0.233761,-0.167511
3.660000,0.160124,0.315078,-0.093170,0.261184,-0.233709,-0.167511
3.680000,0.159186,0.314765,-0.093335,0.261771,-0.233775,-0.167543
3.700000,0.158040,0.314548,-0.093385,0.262450,-0.233724,-0.167565
3.720000,0.156972,0.314299,-0.093516,0.263021,-0.233814,-0.167669
3.740000,0.156348,0.314112,-0.093764,0.263733,-0.233761,-0.167857
3.760000,0.156097,0.314016,-0.094027,0.264368,-0.233755,-0.168107
3.780000,NaN,NaN,NaN,0.264894,-0.233633,-0.168437
3.800000,NaN,NaN,NaN,0.265127,-0.233677,-0.168787
3.820000,0.155760,0.314107,-0.094867,0.265186,-0.233601,-0.169277
3.840000,0.155361,0.314174,-0.094988,0.265117,-0.233616,-0.169710
3.860000,0.154803,0.314214,-0.095053,0.264863,-0.233628,-0.170112
3.880000,0.154138,0.314121,-0.095188,0.264535,-0.233668,-0.170369
3.900000,0.153527,0.313941,-0.095384,0.264186,-0.233769,-0.170574
3.920000,0.153138,0.313749,-0.095569,0.263891,-0.233842,-0.170792
3.940000,0.152959,0.313592,-0.095826,0.263704,-0.233915,-0.171060
3.960000,0.152943,0.313548,-0.095965,0.263635,-0.233930,-0.171280
3.980000,0.152971,0.313525,-0.096170,0.263472,-0.234006,-0.171446
4.000000,0.153090,0.313545,-0.096372,0.263278,-0.234054,-0.171577
4.020000,0.153202,0.313521,-0.096754,0.263092,-0.234098,-0.171706
4.040000,0.153410,0.313533,-0.097185,0.262899,-0.234111,-0.171830
4.060000,0.153682,0.313544,-0.097712,0.262651,-0.234156,-0.171911
4.080000,0.154150,0.313702,-0.098255,0.262475,-0.234097,-0.171961
4.100000,0.154621,0.314030,-0.098754,0.262368,-0.233942,-0.172041
4.120000,0.155204,0.314603,-0.099170,0.262349,-0.233659,-0.172155
4.140000,0.155735,0.315298,-0.099391,0.262257,-0.233400,-0.172256
4.160000,0.156359,0.316174,-0.099426,0.262227,-0.233075,-0.172390
4.180000,0.156813,0.317035,-0.099344,0.262102,-0.232859,-0.172467
4.200000,0.157012,0.317772,-0.099215,0.261911,-0.232649,-0.172577
4.220000,0.156786,0.318354,-0.099253,0.261714,-0.232522,-0.172667
4.240000,0.156673,0.318639,-0.099441,0.261551,-0.232431,-0.172752
4.260000,0.156633,0.318796,-0.099557,0.261364,-0.232481,-0.172754
4.280000,0.156631,0.318849,-0.099591,0.261243,-0.232477,-0.172764
4.300000,0.156570,0.318847,-0.099652,0.261108,-0.232556,-0.172752
4.320000,0.156543,0.318875,-0.099650,0.261035,-0.232521,-0.172793
4.340000,0.156462,0.318911,-0.099634,0.260926,-0.232578,-0.172796
4.360000,0.156546,0.318977,-0.099578,NaN,NaN,NaN
4.380000,0.156679,0.319076,-0.099565,0.260699,-0.232626,-0.172844
4.400000,0.157026,0.319233,-0.099525,0.260766,-0.232545,-0.172838
4.420000,0.157395,0.319456,-0.099526,0.260744,-0.232523,-0.172801
4.440000,0.157848,0.319709,-0.099521,0.260629,-0.232476,-0.172743
4.460000,0.158202,0.319968,-0.099565,0.260422,-0.232497,-0.172657
4.480000,0.158582,0.320236,-0.099510,0.260124,-0.232494,-0.172641
4.500000,0.158815,0.320432,-0.099546,0.259693,-0.232726,-0.172590
4.520000,0.159014,0.320580,-0.099547,0.259257,-0.232711,-0.172756
4.540000,0.159035,0.320707,-0.099532,0.258968,-0.232751,-0.172776
4.560000,0.159092,0.320774,-0.099462,0.258913,-0.232885,-0.172727
4.580000,0.158963,0.320811,-0.099446,0.259130,-0.232862,-0.172717
4.600000,0.158844,0.320840,-0.099355,0.259220,-0.232927,-0.172644
4.620000,0.158623,0.320847,-0.099349,0.259457,-0.232889,-0.172593
4.640000,0.158590,0.320852,-0.099287,0.259542,-0.232967,-0.172513
4.660000,0.158485,0.320860,-0.099250,0.259674,-0.232926,-0.172494
4.680000,0.158645,0.320846,-0.099237,0.259742,-0.232967,-0.172452
4.700000,0.158848,0.320800,-0.099332,0.259904,-0.232909,-0.172489
4.720000,0.159179,0.320594,-0.099740,0.260007,-0.232936,-0.172471
4.740000,0.159585,0.320011,-0.100933,0.260138,-0.232818,-0.172525
4.760000,0.160337,0.318844,-0.103096,0.260227,-0.232785,-0.172478
4.780000,0.161256,0.317264,-0.105820,0.260349,-0.232703,-0.172512
4.800000,NaN,NaN,NaN,0.260442,-0.232724,-0.172461
4.820000,0.163683,0.314863,-0.109934,0.260593,-0.232647,-0.172477
4.840000,0.164765,0.314600,-0.110385,0.260683,-0.232595,-0.172447
4.860000,0.165624,0.314915,-0.110084,NaN,NaN,NaN
4.880000,0.166198,0.315804,-0.108965,0.260716,-0.232587,-0.172133
4.900000,NaN,NaN,NaN,0.260563,-0.232657,-0.171858
4.920000,0.166688,0.318766,-0.104490,0.260368,-0.232814,-0.171456
4.940000,0.166536,0.320560,-0.101689,0.260352,-0.232862,-0.170916
4.960000,0.165954,0.321854,-0.099917,0.260464,-0.232866,-0.170480
4.980000,0.165452,0.321930,-0.099757,0.260885,-0.232714,-0.170015
5.000000,0.165872,0.321032,-0.100765,0.261326,-0.232522,-0.169654
5.020000,0.166055,0.319792,-0.102482,0.261722,-0.232208,-0.169342
5.040000,0.166505,0.319943,-0.101676,0.261990,-0.231927,-0.169254
5.060000,0.165766,0.320552,-0.100182,0.262062,-0.231807,-0.169231
5.080000,0.165164,0.320668,-0.099341,NaN,NaN,NaN
5.100000,0.164637,0.320546,-0.098870,0.261947,-0.231800,-0.169237
5.120000,0.164004,0.320238,-0.098829,0.262017,-0.231673,-0.169354
5.140000,0.163779,0.319861,-0.099110,0.262066,-0.231622,-0.169402
5.160000,0.164049,0.319426,-0.099760,0.262214,-0.231459,-0.169502
5.180000,0.164523,0.319061,-0.100424,0.262348,-0.231343,-0.169609
5.200000,0.164934,0.318961,-0.100662,0.262478,-0.231181,-0.169710
5.220000,0.165058,0.318977,-0.100548,0.262315,-0.231126,-0.169817
5.240000,0.164960,0.318934,-0.100510,0.262162,-0.231059,-0.169945
5.260000,0.164638,0.318733,-0.100668,0.262038,-0.231129,-0.169953
5.280000,0.164227,0.318460,-0.100885,0.262042,-0.231100,-0.170024
5.300000,0.163729,0.318240,-0.100965,0.262169,-0.231085,-0.170065
5.320000,0.163316,0.318132,-0.100921,0.262639,-0.230897,-0.170190
5.340000,0.162924,0.317986,-0.100957,0.263132,-0.230873,-0.170224
5.360000,0.162597,0.317836,-0.101097,0.263785,-0.230910,-0.170187
5.380000,NaN,NaN,NaN,0.264522,-0.230911,-0.170153
5.400000,0.161725,0.317454,-0.101331,0.265379,-0.230892,-0.170139
5.420000,0.161023,0.317196,-0.101498,0.265932,-0.230897,-0.170221
5.440000,0.160376,0.316958,-0.101629,0.266428,-0.230839,-0.170300
5.460000,NaN,NaN,NaN,0.266777,-0.230798,-0.170371
5.480000,0.159151,0.316472,-0.101846,0.266751,-0.230833,-0.170532
5.500000,0.158778,0.316298,-0.101916,0.266575,-0.230840,-0.170685
5.520000,0.158579,0.316182,-0.102016,0.266288,-0.230897,-0.170787
5.540000,0.158348,0.316074,-0.102162,0.266011,-0.230920,-0.170841
5.560000,0.158059,0.316004,-0.102295,0.265803,-0.230962,-0.170787
5.580000,0.157731,0.315949,-0.102350,0.265744,-0.230922,-0.170751
5.600000,0.157546,0.315900,-0.102400,0.265671,-0.230934,-0.170686
5.620000,0.157470,0.315881,-0.102416,NaN,NaN,NaN
5.640000,0.157341,0.315870,-0.102470,0.265315,-0.230947,-0.170699
5.660000,0.157289,0.315906,-0.102361,0.264922,-0.230942,-0.170820
5.680000,0.157364,0.315891,-0.102340,NaN,NaN,NaN
5.700000,0.157746,0.315793,-0.102378,0.263572,-0.231099,-0.171375
5.720000,0.159134,0.314775,-0.103620,0.262608,-0.231382,-0.171870
5.740000,0.161665,0.312887,-0.106139,0.261798,-0.231632,-0.172429
5.760000,0.164472,0.310856,-0.109150,0.261497,-0.231833,-0.172789
5.780000,0.167781,0.308912,-0.112147,0.261845,-0.231692,-0.173041
5.800000,0.171471,0.307647,-0.114164,0.262685,-0.231439,-0.173204
5.820000,0.175267,0.307290,-0.115423,0.263663,-0.231092,-0.173357
5.840000,0.178221,0.307765,-0.115385,0.264608,-0.230834,-0.173270
5.860000,0.180309,0.308826,-0.114565,0.265529,-0.230621,-0.173151
5.880000,0.181207,0.310128,-0.113051,0.266620,-0.230209,-0.173131
5.900000,NaN,NaN,NaN,0.268721,-0.229441,-0.172536
5.920000,0.180300,0.312407,-0.109139,0.271307,-0.228584,-0.171557
5.940000,0.178602,0.313138,-0.107530,0.274672,-0.227546,-0.170231
5.960000,0.176958,0.313632,-0.105866,0.278348,-0.226260,-0.169085
5.980000,0.175772,0.313883,-0.104751,0.281377,-0.225214,-0.168016
6.000000,NaN,NaN,NaN,0.283335,-0.223623,-0.167874
6.020000,0.174993,0.315886,-0.103561,0.285052,-0.222017,-0.167795
6.040000,0.175308,0.316556,-0.103892,0.287758,-0.220762,-0.166598
6.060000,0.175367,0.316944,-0.104255,0.289755,-0.219868,-0.165598
6.080000,0.174863,0.316952,-0.105073,0.291042,-0.219406,-0.165185
6.100000,0.174514,0.316699,-0.106002,0.291933,-0.219237,-0.164768
6.120000,0.174353,0.316321,-0.107016,0.292685,-0.219182,-0.164264
6.140000,0.173375,0.316029,-0.107921,0.293559,-0.218730,-0.163742
6.160000,0.171627,0.315942,-0.108496,0.295031,-0.217554,-0.163232
6.180000,0.169388,0.315931,-0.108859,0.296848,-0.215986,-0.162852
6.200000,0.166114,0.315871,-0.109600,0.299657,-0.213760,-0.162181
6.220000,0.162990,0.315747,-0.110427,0.302625,-0.211175,-0.161698
6.240000,0.159661,0.315345,-0.111870,0.306075,-0.207988,-0.161149
6.260000,0.156531,0.314769,-0.113666,0.309720,-0.204614,-0.160547
6.280000,0.153946,0.313703,-0.116003,0.313291,-0.201319,-0.159906
6.300000,0.152048,0.312624,-0.118434,0.316205,-0.198464,-0.159499
6.320000,NaN,NaN,NaN,0.318772,-0.195849,-0.158745
6.340000,0.149401,0.310933,-0.121744,0.320292,-0.193713,-0.158358
6.360000,NaN,NaN,NaN,0.321902,-0.191454,-0.157857
6.380000,0.146882,0.310407,-0.123822,0.323677,-0.189277,-0.157206
6.400000,0.145831,0.309250,-0.126020,0.325405,-0.187212,-0.156499
6.420000,0.145122,0.307441,-0.129057,0.327382,-0.184777,-0.155844
6.440000,0.145482,0.304910,-0.133038,0.329096,-0.182736,-0.154954
6.460000,0.146237,0.302589,-0.136825,0.330486,-0.180877,-0.154360
6.480000,0.147128,0.299892,-0.141261,0.331851,-0.179236,-0.153507
6.500000,0.148646,0.297678,-0.145011,0.332573,-0.178792,-0.152450
6.520000,0.150007,0.295425,-0.148512,0.333381,-0.178059,-0.151432
6.540000,0.150639,0.294048,-0.151119,0.334529,-0.176580,-0.150588
6.560000,0.151158,0.292748,-0.153102,0.335519,-0.175215,-0.149609
6.580000,0.150697,0.291755,-0.154734,0.336907,-0.173622,-0.148692
6.600000,0.150123,0.290591,-0.155925,0.337925,-0.171716,-0.148179
6.620000,0.149807,0.289966,-0.156487,0.339034,-0.169857,-0.147692
6.640000,0.149338,0.289318,-0.156760,0.339745,-0.168898,-0.147032
6.660000,0.149228,0.288981,-0.156663,0.340215,-0.168078,-0.146566
6.680000,0.149627,0.289001,-0.156061,0.340544,-0.167609,-0.145881
6.700000,0.150510,0.289223,-0.155546,0.340884,-0.167185,-0.145269
6.720000,0.151543,0.289471,-0.155089,0.340960,-0.167294,-0.144629
6.740000,0.152710,0.289771,-0.154972,0.341024,-0.167446,-0.144106
6.760000,0.153608,0.289866,-0.154981,0.340978,-0.167700,-0.143839
6.780000,0.154359,0.289862,-0.155241,0.340985,-0.167802,-0.143832
6.800000,0.154731,0.289637,-0.155457,0.341020,-0.167978,-0.143907
6.820000,0.154755,0.289372,-0.155733,0.341114,-0.168129,-0.144089
6.840000,0.154422,0.289212,-0.155585,0.341200,-0.168417,-0.144322
6.860000,0.153802,0.289376,-0.155245,0.341373,-0.168689,-0.144626
6.880000,0.153061,0.289750,-0.154542,0.341688,-0.168958,-0.144857
6.900000,0.152378,0.290644,-0.153636,0.342017,-0.169208,-0.145069
6.920000,0.151872,0.291384,-0.152767,0.342278,-0.169617,-0.145294
6.940000,0.151551,0.292286,-0.151886,0.342573,-0.170100,-0.145427
6.960000,0.151245,0.293157,-0.150819,0.342681,-0.170819,-0.145418
6.980000,0.150976,0.294341,-0.149522,0.342659,-0.171425,-0.145529
7.000000,0.150312,0.295654,-0.148154,0.342893,-0.171671,-0.145562
7.020000,0.149723,0.296482,-0.147863,0.343028,-0.171943,-0.145515
7.040000,0.149853,0.296361,-0.148386,0.342798,-0.172431,-0.145735
7.060000,0.150954,0.296397,-0.148616,0.342623,-0.172745,-0.145910
7.080000,0.152169,0.296617,-0.148591,0.342573,-0.173009,-0.146052
7.100000,0.153438,0.296767,-0.148832,0.342636,-0.173261,-0.146106
7.120000,0.154653,0.296948,-0.148931,0.342604,-0.173438,-0.146236
7.140000,0.155797,0.297131,-0.149084,0.342382,-0.173770,-0.146440
7.160000,0.156893,0.297195,-0.149207,0.342149,-0.174131,-0.146687
7.180000,0.158053,0.297156,-0.149483,0.341788,-0.174815,-0.146923
7.200000,0.159000,0.297082,-0.149622,0.341537,-0.175360,-0.147156
7.220000,0.159748,0.297111,-0.149752,0.341358,-0.175882,-0.147354
7.240000,0.160308,0.297181,-0.149707,0.341148,-0.176287,-0.147529
7.260000,0.161020,0.297295,-0.149778,0.340969,-0.176711,-0.147653
7.280000,0.161806,0.297422,-0.149855,0.340727,-0.176931,-0.148023
7.300000,0.162955,0.297872,-0.149846,0.340426,-0.177286,-0.148294
7.320000,0.164278,0.298267,-0.150409,0.340392,-0.177333,-0.148348
7.340000,0.166569,0.296867,-0.152967,0.340615,-0.177072,-0.148174
7.360000,0.173982,0.292401,-0.157876,0.341200,-0.176014,-0.147671
7.380000,NaN,NaN,NaN,0.341743,-0.174698,-0.147065
