time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
0.680000,0.257733,0.054401,0.251435,0.211412,-0.290794,-0.022760
0.700000,0.258182,0.054701,0.251422,0.211295,-0.290889,-0.022681
0.720000,0.258233,0.054888,0.251599,0.211077,-0.290939,-0.022579
0.740000,0.258717,0.055087,0.251436,0.211029,-0.291002,-0.022467
0.760000,0.258918,0.055026,0.251460,0.211004,-0.291049,-0.022409
0.780000,0.259496,0.055053,0.251144,0.210986,-0.291213,-0.022389
0.800000,0.259709,0.054877,0.251074,0.210928,-0.291358,-0.022383
0.820000,0.260211,0.054829,0.250809,0.210967,-0.291410,-0.022158
0.840000,0.260268,0.054637,0.250873,0.210914,-0.291471,-0.022058
0.860000,0.260357,0.054458,0.250878,0.210918,-0.291598,-0.022070
0.880000,0.260753,0.054151,0.250674,0.210694,-0.291687,-0.022050
0.900000,0.260908,0.053712,0.250531,0.210743,-0.291679,-0.021962
0.920000,0.261266,0.053252,0.250320,0.210450,-0.291692,-0.021990
0.940000,0.261488,0.052747,0.250264,0.210469,-0.291632,-0.021984
0.960000,0.261997,0.052307,0.250180,0.210277,-0.291592,-0.022045
0.980000,0.262291,0.051849,0.250353,0.210238,-0.291511,-0.022247
1.000000,0.262763,0.051505,0.250505,0.209943,-0.291295,-0.022440
1.020000,0.262808,0.050977,0.250735,0.210013,-0.290855,-0.022755
1.040000,0.262981,0.050556,0.250975,0.209834,-0.290521,-0.023111
1.060000,0.263069,0.049906,0.251286,0.209997,-0.290111,-0.023560
1.080000,0.263493,0.049170,0.251235,0.209914,-0.289924,-0.023911
1.100000,0.263683,0.048408,0.251216,0.209951,-0.289785,-0.024025
1.120000,0.264271,0.047894,0.250889,0.209697,-0.289784,-0.024116
1.140000,0.265042,0.047624,0.250594,0.209462,-0.289760,-0.024047
1.160000,0.265750,0.047533,0.250400,0.209249,-0.289687,-0.024012
1.180000,0.265981,0.047498,0.250607,0.209134,-0.289676,-0.023669
1.200000,0.266668,0.047670,0.250465,0.208878,-0.289753,-0.023501
1.220000,0.266844,0.047787,0.250645,0.208781,-0.289803,-0.023161
1.240000,0.267189,0.047977,0.250447,0.208564,-0.289877,-0.022987
1.260000,0.267050,0.048000,0.250461,0.208563,-0.289915,-0.022857
1.280000,0.267349,0.048098,0.250135,0.208296,-0.290053,-0.022945
1.300000,0.267238,0.048263,0.250120,0.208014,-0.290242,-0.022893
1.320000,0.267592,0.048678,0.249949,0.207633,-0.290367,-0.023018
1.340000,0.267561,0.049019,0.250197,0.207307,-0.290503,-0.023053
1.360000,0.267521,0.049274,0.250404,0.206958,-0.290587,-0.023271
1.380000,0.267778,0.049635,0.250345,0.206546,-0.290795,-0.023238
1.400000,0.267786,0.049742,0.250249,0.206322,-0.290865,-0.023323
1.420000,0.267891,0.049699,0.249951,0.205974,-0.291018,-0.023355
1.440000,0.267585,0.049634,0.249848,0.205672,-0.291101,-0.023549
1.460000,0.267471,0.049726,0.249642,0.205312,-0.291276,-0.023536
1.480000,0.267271,0.049669,0.249676,0.205046,-0.291350,-0.023717
1.500000,0.267392,0.049590,0.249575,0.204738,-0.291518,-0.023707
1.520000,0.267204,0.049366,0.249788,0.204504,-0.291589,-0.023724
1.540000,0.267406,0.049147,0.249769,0.204349,-0.291642,-0.023710
1.560000,0.267304,0.048707,0.249925,0.204307,-0.291606,-0.023707
1.580000,0.267524,0.048130,0.249856,0.204548,-0.291491,-0.023762
1.600000,0.267259,0.047326,0.250021,0.204754,-0.291349,-0.023801
1.620000,0.267383,0.046654,0.249851,0.205068,-0.291267,-0.023690
1.640000,0.266936,0.045969,0.249973,0.205159,-0.291240,-0.023569
1.660000,0.266724,0.045662,0.249920,0.205293,-0.291177,-0.023318
1.680000,0.266296,0.045347,0.250129,0.205196,-0.291181,-0.023140
1.700000,0.266491,0.045139,0.249993,0.205266,-0.291153,-0.022937
1.720000,0.266864,0.045239,0.249857,0.205049,-0.291271,-0.022719
1.740000,0.267025,0.045234,0.249892,0.205111,-0.291322,-0.022540
1.760000,0.266652,0.045356,0.250339,0.204962,-0.291452,-0.022269
1.780000,0.266691,0.045433,0.250469,0.204882,-0.291560,-0.022071
1.800000,0.266380,0.045314,0.250828,0.204824,-0.291627,-0.022234
1.820000,0.266479,0.045266,0.250904,0.204818,-0.291699,-0.022473
1.840000,0.265822,0.045302,0.251278,0.204625,-0.291867,-0.022449
1.860000,0.265200,0.045760,0.251095,0.204784,-0.291901,-0.022567
1.880000,0.264164,0.046219,0.250810,0.204921,-0.291874,-0.023300
1.900000,0.263527,0.046709,0.249608,0.205227,-0.291588,-0.024147
1.920000,0.263602,0.046278,0.246771,0.205032,-0.290993,-0.024241
1.940000,0.263871,0.043510,0.241438,0.204586,-0.289342,-0.023506
1.960000,0.263987,0.040433,0.234627,0.202210,-0.284716,-0.023270
1.980000,0.262285,0.038896,0.226389,0.197130,-0.276892,-0.023092
2.000000,0.257650,0.039725,0.216989,0.189325,-0.264072,-0.023286
2.020000,0.247065,0.045610,0.208043,0.182994,-0.249686,-0.022505
2.040000,0.228103,0.059502,0.193139,0.176992,-0.237163,-0.021385
2.060000,0.207790,0.075108,0.173552,0.175341,-0.229428,-0.016822
2.080000,0.188626,0.091809,0.147036,0.172659,-0.223773,-0.007714
2.100000,0.177825,0.104771,0.119686,0.170939,-0.219370,0.001602
2.120000,0.173576,0.114737,0.091629,0.168785,-0.214568,0.008102
2.140000,0.173239,0.122600,0.069441,0.166757,-0.210397,0.011795
2.160000,0.174117,0.129148,0.052992,0.166571,-0.207727,0.015362
2.180000,0.174127,0.132731,0.044285,0.166540,-0.206073,0.018547
2.200000,0.172734,0.135894,0.041204,0.165297,-0.204947,0.021458
2.220000,0.171529,0.137339,0.041833,0.162570,-0.204894,0.024260
2.240000,0.170081,0.137697,0.045417,0.160061,-0.204670,0.027705
2.260000,0.169016,0.137215,0.049957,0.158345,-0.205084,0.030629
2.280000,0.168388,0.136312,0.055010,0.157051,-0.205731,0.032651
2.300000,0.167739,0.135990,0.059047,0.155815,-0.206964,0.034310
2.320000,0.167099,0.136257,0.061408,0.154481,-0.208078,0.035400
2.340000,0.165597,0.137803,0.062169,0.153199,-0.209266,0.036209
2.360000,0.163981,0.140344,0.061401,0.152176,-0.210027,0.036099
2.380000,0.162399,0.143875,0.059172,0.151823,-0.211056,0.035275
2.400000,0.161117,0.147505,0.057251,0.151689,-0.212391,0.033540
2.420000,0.160411,0.150869,0.055194,0.151997,-0.214111,0.031231
2.440000,0.159859,0.153802,0.054112,0.152047,-0.216167,0.028132
2.460000,0.159600,0.156390,0.054128,0.151943,-0.219217,0.023709
2.480000,0.159033,0.159000,0.056905,0.151323,-0.223240,0.019811
2.500000,0.158436,0.161602,0.061381,0.149766,-0.227327,0.017827
2.520000,0.157422,0.163462,0.066847,0.146965,-0.231492,0.017173
2.540000,0.156414,0.164440,0.071995,0.143825,-0.235383,0.016518
2.560000,0.155306,0.163799,0.075687,0.140638,-0.239167,0.014832
2.580000,0.154111,0.163025,0.077682,0.138328,-0.242363,0.013460
2.600000,0.152537,0.162491,0.078778,0.135717,-0.245924,0.011973
2.620000,0.151230,0.162180,0.078800,0.134350,-0.248643,0.011450
2.640000,0.150052,0.162100,0.078476,0.132837,-0.250932,0.011305
2.660000,0.149581,0.162292,0.077680,0.132307,-0.253202,0.012198
2.680000,0.149500,0.161993,0.077026,0.131850,-0.255034,0.012661
2.700000,0.149820,0.162019,0.076546,0.131922,-0.257353,0.013343
2.720000,0.150336,0.162056,0.076865,0.131946,-0.259560,0.013664
2.740000,0.151122,0.162278,0.077781,0.132052,-0.261762,0.014204
2.760000,0.152008,0.161962,0.079143,0.132209,-0.263051,0.014839
2.780000,0.152566,0.161683,0.080808,0.132629,-0.264181,0.016321
2.800000,0.152994,0.161210,0.083051,0.132925,-0.264999,0.017236
2.820000,0.153470,0.160850,0.085326,0.133287,-0.266353,0.017916
2.840000,0.154150,0.160107,0.087519,0.133732,-0.267295,0.018089
2.860000,0.155144,0.159168,0.089004,0.135034,-0.268269,0.018880
2.880000,0.156787,0.157932,0.090049,0.136477,-0.268990,0.019920
2.900000,0.157633,0.156944,0.091835,0.138680,-0.270259,0.021080
2.920000,0.158988,0.156214,0.092674,0.140290,-0.271306,0.022433
2.940000,0.159767,0.155481,0.093714,0.142314,-0.272552,0.023593
2.960000,0.160401,0.155251,0.094590,0.144017,-0.273509,0.024038
2.980000,0.160605,0.154926,0.095625,0.146159,-0.274511,0.024117
3.000000,0.160870,0.154916,0.096072,0.147653,-0.275007,0.024089
3.020000,0.161029,0.154618,0.096345,0.148651,-0.275770,0.023881
3.040000,0.161291,0.154401,0.096294,0.148341,-0.276446,0.023265
3.060000,0.161220,0.154116,0.095948,0.147602,-0.277102,0.022465
3.080000,0.161201,0.154215,0.095602,0.146717,-0.277855,0.021580
3.100000,0.160899,0.154068,0.095400,0.146052,-0.278595,0.020334
3.120000,0.160722,0.154090,0.095080,0.145661,-0.278822,0.019885
3.140000,0.160343,0.153742,0.094841,0.145440,-0.278910,0.019597
3.160000,0.160092,0.153389,0.094703,0.144951,-0.279046,0.019469
3.180000,0.159718,0.152870,0.095143,0.145020,-0.279499,0.019244
3.200000,0.159041,0.152948,0.096555,0.144995,-0.279198,0.019086
3.220000,0.157356,0.153765,0.099052,0.145937,-0.279123,0.019575
3.240000,0.154430,0.155382,0.102286,0.146720,-0.278895,0.020671
3.260000,0.150577,0.157263,0.106267,0.147756,-0.278825,0.022366
3.280000,0.145822,0.160349,0.111109,0.148306,-0.278923,0.024263
3.300000,0.141077,0.163820,0.115617,0.148346,-0.279290,0.026421
3.320000,0.137254,0.167245,0.119244,0.147919,-0.279738,0.028204
3.340000,0.134769,0.170211,0.122427,0.147442,-0.280112,0.029907
3.360000,0.134355,0.172062,0.124692,0.146909,-0.280183,0.030735
3.380000,0.135550,0.172678,0.125751,0.146676,-0.280007,0.031472
3.400000,0.136781,0.173124,0.125011,0.146631,-0.279585,0.032157
3.420000,0.138485,0.173104,0.123050,0.146957,-0.279096,0.032334
3.440000,0.139626,0.173031,0.120986,0.147043,-0.278443,0.032069
3.460000,0.140633,0.173342,0.118540,0.147111,-0.277736,0.032504
3.480000,0.140476,0.174137,0.116533,0.146919,-0.276743,0.033396
3.500000,0.140100,0.174952,0.115228,0.146838,-0.275531,0.034421
3.520000,0.139314,0.175870,0.114750,0.147006,-0.273355,0.035557
3.540000,0.138740,0.176510,0.114552,0.148714,-0.269481,0.037796
3.560000,0.137964,0.177165,0.114810,0.151602,-0.263001,0.041785
3.580000,0.137292,0.177518,0.115033,0.154427,-0.254368,0.048904
3.600000,0.136379,0.178175,0.114297,0.154925,-0.246137,0.057233
3.620000,0.135861,0.178681,0.112512,0.152530,-0.238709,0.067512
3.640000,0.134920,0.179406,0.109937,0.147567,-0.233006,0.075192
3.660000,0.134325,0.179602,0.106851,0.142003,-0.227806,0.082444
3.680000,0.133267,0.179571,0.103489,0.137273,-0.223231,0.087760
3.700000,0.132591,0.178855,0.100696,0.133157,-0.218897,0.093517
3.720000,0.132232,0.177987,0.098351,0.129759,-0.214785,0.098367
3.740000,0.132406,0.176881,0.096726,0.127999,-0.210843,0.102658
3.760000,0.133139,0.175553,0.095746,0.127502,-0.207283,0.106754
3.780000,0.134479,0.173886,0.095772,0.127731,-0.204425,0.110157
3.800000,0.136372,0.171948,0.096049,0.128462,-0.202165,0.113105
3.820000,0.138882,0.170069,0.096308,0.129079,-0.200551,0.115524
3.840000,0.141295,0.168277,0.096557,0.129407,-0.199468,0.117162
3.860000,0.143608,0.166330,0.096940,0.129083,-0.199108,0.118139
3.880000,0.145745,0.164430,0.097165,0.128578,-0.198991,0.118960
3.900000,0.147600,0.162831,0.097060,0.127873,-0.198667,0.120012
3.920000,0.149271,0.161288,0.096835,0.127262,-0.198024,0.121335
3.940000,0.150690,0.159837,0.096726,0.126643,-0.197170,0.123131
3.960000,0.151734,0.158573,0.096783,0.126398,-0.196125,0.125547
3.980000,0.152374,0.157703,0.097061,0.126479,-0.195588,0.128195
4.000000,0.152912,0.156929,0.097598,0.126675,-0.195812,0.130747
4.020000,0.153321,0.156521,0.098384,0.126936,-0.198355,0.132711
4.040000,0.154082,0.155879,0.099382,0.127844,-0.202690,0.133799
4.060000,0.154510,0.155056,0.101069,0.129914,-0.211000,0.133197
4.080000,0.155319,0.153727,0.103149,0.133181,-0.221108,0.131364
4.100000,0.156389,0.152431,0.105389,0.138710,-0.233774,0.128314
4.120000,0.158023,0.150727,0.107705,0.147778,-0.246631,0.121461
4.140000,0.159515,0.149039,0.109651,0.159800,-0.256134,0.116900
4.160000,0.160829,0.147056,0.111171,0.173332,-0.258235,0.115483
4.180000,0.161493,0.145481,0.112023,0.190186,-0.253052,0.119355
4.200000,0.161842,0.144366,0.112238,0.207688,-0.243173,0.126487
4.220000,0.161605,0.143845,0.111782,0.225607,-0.230456,0.136034
4.240000,0.161305,0.143279,0.110699,0.238003,-0.218699,0.143282
4.260000,0.160935,0.142790,0.109789,0.248263,-0.206414,0.148668
4.280000,0.160671,0.142353,0.109211,0.256457,-0.198444,0.151117
4.300000,0.160911,0.142163,0.108806,0.263719,-0.191741,0.150514
4.320000,0.161399,0.141732,0.109028,0.268883,-0.186699,0.147403
4.340000,0.162258,0.141166,0.109582,0.271921,-0.184399,0.140876
4.360000,0.163076,0.140238,0.110951,0.271749,-0.186627,0.134394
4.380000,0.164364,0.139358,0.112592,0.269100,-0.192002,0.127511
4.400000,0.165649,0.138593,0.114425,0.264838,-0.197141,0.123344
4.420000,0.167053,0.138007,0.116291,0.259862,-0.202734,0.122104
4.440000,0.168256,0.137188,0.118356,0.254338,-0.206990,0.122655
4.460000,0.169518,0.136129,0.120445,0.249736,-0.210981,0.121676
4.480000,0.170723,0.134631,0.122652,0.247311,-0.211946,0.119318
4.500000,0.172113,0.132904,0.125168,0.248123,-0.210785,0.116365
4.520000,0.173614,0.130979,0.128002,0.250082,-0.209065,0.113124
4.540000,0.175218,0.129458,0.131330,0.252627,-0.206637,0.110939
4.560000,0.176569,0.128056,0.134623,0.255665,-0.204442,0.108559
4.580000,0.178290,0.126651,0.137426,0.259267,-0.203115,0.104900
4.600000,0.181075,0.125132,0.139278,0.262144,-0.203465,0.099888
4.620000,0.183013,0.123947,0.141305,0.263260,-0.204156,0.097752
4.640000,0.183711,0.122894,0.143481,0.262150,-0.205472,0.098074
4.660000,0.184364,0.122574,0.146615,0.260285,-0.207225,0.098393
4.680000,0.184137,0.123786,0.151078,0.257899,-0.209573,0.098290
4.700000,0.183546,0.126059,0.155657,0.256034,-0.211338,0.097769
4.720000,0.182919,0.128303,0.160380,0.254828,-0.212852,0.097248
4.740000,0.182939,0.129963,0.164750,0.253929,-0.213573,0.097487
4.760000,0.184040,0.130997,0.167922,0.253569,-0.213501,0.098047
4.780000,0.185399,0.130857,0.170050,0.253551,-0.213261,0.098635
4.800000,0.187054,0.130180,0.171673,0.253644,-0.213042,0.099170
4.820000,0.188481,0.129218,0.172903,0.253582,-0.212858,0.099803
4.840000,0.189490,0.128320,0.173980,0.253436,-0.212890,0.100390
4.860000,0.189889,0.127544,0.175070,0.253366,-0.213196,0.101121
4.880000,0.190165,0.126689,0.176046,0.253265,-0.213734,0.101591
4.900000,0.190168,0.125175,0.177273,0.253439,-0.214215,0.101579
4.920000,0.190333,0.123437,0.178319,0.253719,-0.214861,0.101118
4.940000,0.189993,0.121447,0.179227,0.253611,-0.216059,0.100317
4.960000,0.189259,0.119718,0.179564,0.253439,-0.217195,0.099568
4.980000,0.187763,0.118329,0.179468,0.253120,-0.218216,0.098817
5.000000,0.186084,0.117523,0.178158,0.253106,-0.219095,0.097903
5.020000,0.183941,0.117138,0.175820,0.253361,-0.219436,0.097183
5.040000,0.182450,0.116938,0.172693,0.253056,-0.219894,0.096890
5.060000,0.181337,0.117064,0.168672,0.252688,-0.220040,0.097143
5.080000,0.181208,0.117566,0.164768,0.251892,-0.219274,0.097465
5.100000,0.181537,0.118011,0.160529,0.252060,-0.218504,0.097788
5.120000,0.182540,0.118270,0.156621,0.251630,-0.217090,0.098201
5.140000,0.184180,0.117874,0.152745,0.251738,-0.216260,0.098218
5.160000,0.186183,0.117361,0.148728,0.251918,-0.215608,0.097932
5.180000,0.189051,0.115684,0.144706,0.251200,-0.215987,0.097213
5.200000,0.192550,0.114032,0.141679,0.250199,-0.216851,0.095852
5.220000,0.196205,0.111335,0.139404,0.248591,-0.218473,0.094433
5.240000,0.199292,0.109167,0.137171,0.247725,-0.219601,0.093215
5.260000,0.202568,0.105103,0.135223,0.245691,-0.221576,0.091985
5.280000,0.205443,0.100718,0.132497,0.244940,-0.222654,0.091419
5.300000,0.208231,0.095615,0.129894,0.243973,-0.223908,0.090274
5.320000,0.211026,0.089540,0.126401,0.243706,-0.224438,0.088595
5.340000,0.213543,0.083817,0.122610,0.243898,-0.224579,0.086525
5.360000,0.215864,0.077495,0.118577,0.243820,-0.224553,0.084720
5.380000,0.217632,0.072147,0.115518,0.243476,-0.224113,0.083510
5.400000,0.218979,0.067485,0.112809,0.243235,-0.223567,0.083521
5.420000,0.219586,0.064898,0.110427,0.243113,-0.222837,0.083580
5.440000,0.219436,0.063664,0.107731,0.243256,-0.221559,0.083492
5.460000,0.219201,0.062741,0.105105,0.243843,-0.220090,0.082467
5.480000,0.218774,0.061814,0.101950,0.244692,-0.218678,0.081212
5.500000,0.218634,0.060448,0.098073,0.245239,-0.217450,0.079756
5.520000,0.218981,0.058324,0.094203,0.246208,-0.216692,0.078782
5.540000,0.220282,0.055065,0.091719,0.246749,-0.216390,0.078355
5.560000,0.222352,0.051379,0.092003,0.247251,-0.215884,0.078642
5.580000,0.225243,0.047048,0.093734,0.247336,-0.215142,0.079185
5.600000,0.229816,0.041153,0.096364,0.247717,-0.214271,0.079668
5.620000,0.236157,0.033936,0.099403,0.248170,-0.213660,0.079569
5.640000,0.243503,0.026017,0.101910,0.249091,-0.213184,0.079369
5.660000,0.252619,0.016336,0.104563,0.249882,-0.213060,0.078794
5.680000,0.262217,0.005928,0.106987,0.250572,-0.212853,0.078863
5.700000,0.272066,-0.004378,0.109214,0.251018,-0.212744,0.078839
5.720000,0.280072,-0.011840,0.113761,0.251840,-0.212442,0.079166
5.740000,0.288061,-0.018269,0.119482,0.252801,-0.212305,0.079278
5.760000,0.296671,-0.023097,0.122847,0.253693,-0.212441,0.079119
5.780000,0.304490,-0.026333,0.126497,0.254484,-0.212166,0.080228
5.800000,0.311569,-0.029962,0.129465,0.255348,-0.212087,0.080520
5.820000,0.316439,-0.034264,0.134617,0.256013,-0.212115,0.080619
5.840000,0.322366,-0.037630,0.139518,0.256635,-0.212503,0.080442
5.860000,0.327860,-0.039883,0.146221,0.257256,-0.212902,0.080588
5.880000,0.328959,-0.040944,0.151237,0.258017,-0.213132,0.080851
5.900000,0.325840,-0.040100,0.150952,0.259050,-0.213253,0.081332
5.920000,0.325449,-0.039566,0.149074,0.259761,-0.214133,0.081653
5.940000,0.326850,-0.038974,0.147948,0.260563,-0.213960,0.082432
5.960000,0.326725,-0.039126,0.148306,0.261553,-0.214143,0.082705
5.980000,0.325392,-0.038982,0.148673,0.262380,-0.213753,0.083092
6.000000,0.325139,-0.038887,0.148733,0.263094,-0.213319,0.083453
6.020000,0.325422,-0.038674,0.149439,0.263669,-0.212983,0.083829
6.040000,0.325274,-0.038877,0.150012,0.264379,-0.213036,0.083859
6.060000,0.324759,-0.039686,0.151356,0.264733,-0.213076,0.084365
6.080000,0.323638,-0.040997,0.153132,0.265083,-0.213118,0.084734
6.100000,0.321654,-0.042211,0.155332,0.265311,-0.213114,0.085225
6.120000,0.319999,-0.043448,0.157512,0.265705,-0.213153,0.085230
6.140000,0.318445,-0.044225,0.160808,0.265897,-0.212956,0.085487
6.160000,0.317464,-0.044612,0.163246,0.266303,-0.212654,0.085428
6.180000,0.315896,-0.044966,0.165747,0.266520,-0.212226,0.085603
6.200000,0.314692,-0.045229,0.167519,0.266958,-0.211760,0.085718
6.220000,0.313562,-0.045507,0.168708,0.267418,-0.211296,0.085560
6.240000,0.312473,-0.045896,0.169785,0.268135,-0.210947,0.085372
6.260000,0.311440,-0.046451,0.170318,0.268591,-0.210748,0.085189
6.280000,0.310439,-0.046446,0.169687,0.269078,-0.210538,0.085426
6.300000,0.309891,-0.046584,0.169307,0.269279,-0.210581,0.085554
6.320000,0.309486,-0.046464,0.169227,0.269630,-0.210503,0.085851
6.340000,0.309398,-0.046731,0.168667,0.269817,-0.210459,0.085732
6.360000,0.309119,-0.047167,0.168644,0.270080,-0.210199,0.085977
6.380000,0.308959,-0.047351,0.168502,0.270189,-0.209831,0.086588
6.400000,0.308914,-0.047255,0.168778,0.270717,-0.209148,0.087636
6.420000,0.309011,-0.047780,0.168976,0.271378,-0.208162,0.088956
6.440000,0.308929,-0.048388,0.169665,0.272647,-0.206381,0.091582
6.460000,0.308886,-0.048663,0.170339,0.274513,-0.204441,0.093497
6.480000,0.308552,-0.049117,0.171509,0.277203,-0.203184,0.093204
6.500000,0.308410,-0.049900,0.172116,0.279138,-0.203946,0.089725
6.520000,0.308656,-0.050348,0.171963,0.280097,-0.204760,0.087927
6.540000,0.308953,-0.050619,0.171131,0.280610,-0.205217,0.088269
6.560000,0.308903,-0.051247,0.170566,0.280464,-0.205809,0.090479
6.580000,0.309054,-0.052292,0.169481,0.280102,-0.206670,0.092817
6.600000,0.309316,-0.054111,0.168094,0.279940,-0.207511,0.094248
6.620000,0.309826,-0.055693,0.166889,0.279965,-0.208046,0.094578
6.640000,0.310400,-0.056875,0.166260,0.280013,-0.207907,0.094444
6.660000,0.310918,-0.057858,0.165425,0.279901,-0.207534,0.093851
6.680000,0.311862,-0.058851,0.164254,0.279950,-0.207531,0.092793
6.700000,0.312285,-0.059175,0.164272,0.279718,-0.207724,0.092065
6.720000,0.312432,-0.058792,0.164960,0.279231,-0.207635,0.092117
6.740000,0.311971,-0.057710,0.165884,0.278771,-0.207350,0.093456
6.760000,0.311612,-0.056691,0.167004,0.278324,-0.208085,0.095492
6.780000,0.311053,-0.055334,0.168537,0.278079,-0.209384,0.098652
6.800000,0.310463,-0.054522,0.169527,0.278034,-0.211410,0.102857
6.820000,0.309047,-0.054517,0.170696,0.276583,-0.213683,0.108395
6.840000,0.307768,-0.054513,0.171594,0.273513,-0.215392,0.114356
6.860000,0.306179,-0.054422,0.172575,0.268564,-0.217460,0.120115
6.880000,0.305204,-0.054702,0.172611,0.263910,-0.219614,0.123270
6.900000,0.304316,-0.054729,0.172880,0.259429,-0.221606,0.124934
6.920000,0.304473,-0.054502,0.172610,0.256607,-0.223180,0.125459
6.940000,0.303601,-0.053862,0.173357,0.253850,-0.224403,0.126595
6.960000,0.302475,-0.052579,0.173574,0.251586,-0.225467,0.127734
6.980000,0.300984,-0.051207,0.173426,0.248620,-0.226298,0.129145
7.000000,0.299596,-0.049848,0.172524,0.245750,-0.227473,0.130047
7.020000,0.297565,-0.048599,0.171427,0.242860,-0.228227,0.130807
7.040000,0.295444,-0.047819,0.169510,0.240820,-0.228806,0.131153
7.060000,0.292865,-0.047036,0.167560,0.240291,-0.228905,0.131915
7.080000,0.289975,-0.046980,0.165096,0.240791,-0.228982,0.132444
7.100000,0.286618,-0.047327,0.162994,0.241329,-0.229192,0.133130
7.120000,0.283337,-0.047636,0.160369,0.241423,-0.229655,0.133612
7.140000,0.279702,-0.047757,0.157735,0.241010,-0.230164,0.134749
7.160000,0.275948,-0.046998,0.154874,0.241131,-0.229848,0.137085
7.180000,0.272555,-0.046878,0.152218,0.240239,-0.230094,0.139400
7.200000,0.269096,-0.046300,0.149475,0.239617,-0.230162,0.141005
7.220000,0.266263,-0.046009,0.146291,0.239548,-0.230174,0.142148
7.240000,0.262969,-0.045638,0.143878,0.239321,-0.230268,0.143150
7.260000,0.260533,-0.044971,0.141218,0.240171,-0.230161,0.143762
7.280000,0.258248,-0.044671,0.139097,0.241041,-0.230221,0.144276
7.300000,0.256248,-0.043781,0.136565,0.242370,-0.230411,0.144397
7.320000,0.254528,-0.042837,0.134765,0.243355,-0.230293,0.144818
7.340000,0.253290,-0.042136,0.133317,0.243786,-0.230404,0.144744
7.360000,0.251860,-0.041083,0.132401,0.243832,-0.230452,0.144962
7.380000,0.250863,-0.040231,0.131411,0.243941,-0.230444,0.144941
7.400000,0.249803,-0.039269,0.131031,0.244040,-0.230329,0.145192
7.420000,0.249117,-0.038569,0.130756,0.244381,-0.230340,0.144992
7.440000,0.248451,-0.037774,0.131255,0.244686,-0.230239,0.145117
7.460000,0.248078,-0.037149,0.131890,0.244845,-0.230363,0.144868
7.480000,0.247785,-0.036372,0.132964,0.244878,-0.230284,0.144989
7.500000,0.247874,-0.035929,0.133648,0.245080,-0.230436,0.144376
7.520000,0.247455,-0.035246,0.135086,0.244989,-0.230388,0.144217
7.540000,0.247285,-0.034851,0.136321,0.244872,-0.230430,0.143740
7.560000,0.247112,-0.034024,0.138129,0.244617,-0.230250,0.143824
7.580000,0.247292,-0.033395,0.139714,0.244894,-0.230044,0.143331
