time,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z
0.580000,0.216865,0.289207,-0.104113,0.240609,-0.275232,-0.086879
0.600000,0.213411,0.289640,-0.102995,0.239070,-0.274802,-0.087981
0.620000,0.210349,0.290330,-0.101553,0.237413,-0.274255,-0.089223
0.640000,0.207257,0.290867,-0.100154,0.235808,-0.273884,-0.090291
0.660000,0.204340,0.291192,-0.098525,0.234626,-0.273610,-0.091250
0.680000,0.201275,0.291180,-0.097315,0.233958,-0.273154,-0.092338
0.700000,0.198299,0.291038,-0.096269,0.233580,-0.272569,-0.093548
0.720000,0.195824,0.290820,-0.095144,0.233296,-0.272169,-0.094402
0.740000,0.193139,0.290673,-0.094086,0.233436,-0.271974,-0.094902
0.760000,0.190635,0.290509,-0.093255,0.233773,-0.271995,-0.094914
0.780000,0.188253,0.290448,-0.092387,0.234227,-0.271995,-0.094773
0.800000,0.186053,0.290183,-0.091732,0.234735,-0.271879,-0.094733
0.820000,0.184125,0.289989,-0.091078,0.235284,-0.271801,-0.094632
0.840000,0.182593,0.289691,-0.090605,0.235794,-0.271667,-0.094576
0.860000,0.181351,0.289424,-0.090162,0.236136,-0.271574,-0.094549
0.880000,0.180615,0.289080,-0.089734,0.236181,-0.271527,-0.094554
0.900000,0.180218,0.288838,-0.089221,0.236071,-0.271560,-0.094583
0.920000,0.180086,0.288549,-0.088870,0.235981,-0.271561,-0.094648
0.940000,0.180075,0.288394,-0.088412,0.235997,-0.271590,-0.094780
0.960000,0.179988,0.288226,-0.088016,0.235861,-0.271544,-0.094946
0.980000,0.179809,0.288177,-0.087717,0.235935,-0.271742,-0.094828
1.000000,0.179718,0.288138,-0.087507,0.236058,-0.271952,-0.094622
1.020000,0.179732,0.288127,-0.087458,0.236294,-0.272207,-0.094295
1.040000,0.179744,0.288027,-0.087588,0.236877,-0.272401,-0.093871
1.060000,0.179587,0.287882,-0.087867,0.237652,-0.272648,-0.093499
1.080000,0.179429,0.287760,-0.088086,0.237999,-0.272814,-0.093307
1.100000,0.179264,0.287654,-0.088323,0.237682,-0.272966,-0.093263
1.120000,0.179293,0.287703,-0.088378,0.237145,-0.273090,-0.093204
1.140000,0.179413,0.287807,-0.088425,0.236757,-0.273227,-0.093263
1.160000,0.179651,0.288020,-0.088227,0.236847,-0.273137,-0.093550
1.180000,0.179953,0.288235,-0.088159,NaN,NaN,NaN
1.200000,0.180535,0.288460,-0.088101,0.237669,-0.273215,-0.093969
1.220000,0.181122,0.288652,-0.087921,0.238071,-0.273440,-0.093963
1.240000,0.181719,0.288810,-0.087733,0.238158,-0.273794,-0.093826
1.260000,0.182211,0.289062,-0.087411,0.238006,-0.273988,-0.093844
1.280000,0.182793,0.289401,-0.087272,0.237707,-0.274159,-0.093812
1.300000,0.183325,0.289728,-0.087158,0.237595,-0.274225,-0.093895
1.320000,0.183893,0.290076,-0.087080,0.237759,-0.274340,-0.093823
1.340000,0.184273,0.290284,-0.086927,0.237830,-0.274395,-0.093811
1.360000,0.184535,0.290445,-0.086898,0.237657,-0.274564,-0.093633
1.380000,0.184585,0.290501,-0.087002,0.237443,-0.274701,-0.093460
1.400000,0.184705,0.290551,-0.087221,0.237420,-0.274880,-0.093208
1.420000,0.184735,0.290572,-0.087342,0.237683,-0.274900,-0.093147
1.440000,0.184853,0.290631,-0.087502,0.238045,-0.274952,-0.093050
1.460000,0.184828,0.290666,-0.087541,0.238413,-0.274864,-0.093112
1.480000,0.184990,0.290767,-0.087640,0.238633,-0.274855,-0.093106
1.500000,0.184960,0.290797,-0.087485,0.238720,-0.274849,-0.093209
1.520000,0.185135,0.290841,-0.087365,0.238724,-0.274940,-0.093233
1.540000,0.185175,0.290864,-0.087234,0.238990,-0.274895,-0.093329
1.560000,0.185377,0.290914,-0.087104,0.239263,-0.274915,-0.093352
1.580000,0.185447,0.290963,-0.086926,0.239586,-0.274831,-0.093440
1.600000,0.185552,0.290892,-0.086984,0.239783,-0.274828,-0.093457
1.620000,0.185500,0.290883,-0.086986,0.239941,-0.274781,-0.093502
1.640000,0.185461,0.290868,-0.087058,0.240114,-0.274755,-0.093522
1.660000,0.185319,0.290950,-0.086961,0.240237,-0.274622,-0.093689
1.680000,0.185169,0.290944,-0.086991,0.240229,-0.274557,-0.093743
1.700000,0.184974,0.290919,-0.087037,NaN,NaN,NaN
1.720000,0.184723,0.290831,-0.087166,0.240566,-0.274417,-0.093721
1.740000,0.184603,0.290765,-0.087235,0.240778,-0.274446,-0.093624
1.760000,0.184463,0.290741,-0.087352,0.241027,-0.274400,-0.093650
1.780000,0.184415,0.290801,-0.087276,0.241138,-0.274448,-0.093700
1.800000,0.184605,0.290850,-0.087344,0.241102,-0.274523,-0.093694
1.820000,0.184722,0.291021,-0.087212,0.241071,-0.274670,-0.093598
1.840000,0.184796,0.291134,-0.087240,0.241181,-0.274709,-0.093613
1.860000,0.184806,0.291239,-0.087237,0.241352,-0.274798,-0.093522
1.880000,0.184732,0.291292,-0.087322,0.241614,-0.274794,-0.093561
1.900000,0.184641,0.291374,-0.087274,0.241828,-0.274869,-0.093501
1.920000,0.184580,0.291383,-0.087376,0.241911,-0.274902,-0.093450
1.940000,0.184443,0.291468,-0.087389,0.241943,-0.274995,-0.093360
1.960000,0.184297,0.291546,-0.087506,0.242039,-0.274963,-0.093378
1.980000,0.184206,0.291654,-0.087515,0.242102,-0.275023,-0.093309
2.000000,0.184150,0.291799,-0.087530,0.242063,-0.275012,-0.093365
2.020000,0.184195,0.291857,-0.087574,0.241972,-0.275124,-0.093253
2.040000,0.184224,0.291952,-0.087627,0.241920,-0.275118,-0.093292
2.060000,0.184289,0.291959,-0.087657,0.241866,-0.275214,-0.093249
2.080000,0.184259,0.292033,-0.087740,0.241920,-0.275212,-0.093284
2.100000,0.184289,0.292047,-0.087822,0.241885,-0.275286,-0.093237
2.120000,0.184305,0.292128,-0.087884,0.241775,-0.275306,-0.093285
2.140000,0.184342,0.292170,-0.087898,0.241687,-0.275386,-0.093274
2.160000,0.184332,0.292262,-0.087913,0.241696,-0.275368,-0.093365
2.180000,0.184345,0.292301,-0.087902,0.241762,-0.275402,-0.093371
2.200000,0.184335,0.292387,-0.087943,0.241825,-0.275397,-0.093422
2.220000,0.184323,0.292433,-0.087947,0.241849,-0.275461,-0.093400
2.240000,0.184345,0.292544,-0.087951,0.241845,-0.275485,-0.093374
2.260000,0.184395,0.292596,-0.087934,0.241833,-0.275472,-0.093381
2.280000,0.184423,0.292703,-0.087946,0.241835,-0.275482,-0.093397
2.300000,0.184457,0.292745,-0.087965,0.241826,-0.275469,-0.093419
2.320000,0.184450,0.292808,-0.088039,0.241869,-0.275490,-0.093447
2.340000,0.184470,0.292823,-0.088073,0.241868,-0.275494,-0.093459
2.360000,0.184421,0.292893,-0.088119,0.241856,-0.275543,-0.093410
2.380000,0.184408,0.292892,-0.088153,0.241817,-0.275576,-0.093353
2.400000,0.184302,0.292989,-0.088164,0.241844,-0.275584,-0.093350
2.420000,0.184343,0.293027,-0.088117,0.241745,-0.275603,-0.093353
2.440000,0.184290,0.293124,-0.088094,0.241643,-0.275653,-0.093384
2.460000,0.184300,0.293152,-0.088103,0.241510,-0.275749,-0.093301
2.480000,0.184177,0.293176,-0.088102,0.241382,-0.275902,-0.093292
2.500000,0.184223,0.293197,-0.088181,0.240476,-0.276226,-0.093238
2.520000,0.184239,0.293278,-0.088188,0.240120,-0.276223,-0.093409
2.540000,0.184223,0.293404,-0.088103,0.240474,-0.276070,-0.093622
2.560000,0.184178,0.293471,-0.088103,0.241066,-0.275923,-0.093885
2.580000,0.184037,0.293598,-0.087987,0.241704,-0.275670,-0.094307
2.600000,0.184001,0.293697,-0.087761,0.242404,-0.275392,-0.094884
2.620000,0.184208,0.293795,-0.087458,0.243275,-0.274946,-0.095603
2.640000,0.184472,0.293911,-0.086929,0.244520,-0.274298,-0.096584
2.660000,0.184794,0.294149,-0.086116,0.245673,-0.273696,-0.097376
2.680000,0.185198,0.294353,-0.085206,0.246941,-0.273260,-0.097885
2.700000,0.185554,0.294632,-0.084244,0.247646,-0.272986,-0.098074
2.720000,0.185869,0.294924,-0.083592,0.248330,-0.272545,-0.098412
2.740000,0.186154,0.295138,-0.083163,0.249027,-0.272224,-0.098529
2.760000,0.186419,0.295276,-0.082839,0.249949,-0.271986,-0.098662
2.780000,0.186656,0.295342,-0.082589,0.250944,-0.271829,-0.098707
2.800000,0.186869,0.295380,-0.082268,0.251927,-0.271619,-0.098924
2.820000,0.187128,0.295496,-0.081846,0.252789,-0.271522,-0.099055
2.840000,0.187428,0.295655,-0.081383,0.253416,-0.271447,-0.099283
2.860000,0.187921,0.295760,-0.080885,0.253871,-0.271595,-0.099258
2.880000,0.188398,0.295856,-0.080215,0.254108,-0.271742,-0.099429
2.900000,0.188846,0.295803,-0.079611,0.254244,-0.272140,-0.099597
2.920000,0.189550,0.295598,-0.079032,0.254004,-0.272844,-0.100043
2.940000,0.190285,0.295227,-0.078621,0.253618,-0.273926,-0.100407
2.960000,0.191375,0.294796,-0.078378,0.253157,-0.275054,-0.100819
2.980000,0.192298,0.294437,-0.078393,0.252604,-0.276045,-0.101081
3.000000,0.193375,0.294380,-0.078341,0.252017,-0.276790,-0.101315
3.020000,0.194169,0.294532,-0.078096,0.251638,-0.277287,-0.101383
3.040000,0.194896,0.294829,-0.077627,0.251473,-0.277449,-0.101596
3.060000,0.195472,0.294899,-0.077421,0.251421,-0.277631,-0.101580
3.080000,0.195679,0.294991,-0.077170,0.251438,-0.277653,-0.101663
3.100000,0.195640,0.294829,-0.077394,0.251519,-0.277876,-0.101391
3.120000,0.195177,0.294773,-0.077592,0.251830,-0.277818,-0.101270
3.140000,0.194646,0.294638,-0.077999,0.252178,-0.277832,-0.100944
3.160000,0.193933,0.294662,-0.078331,0.252512,-0.277712,-0.100795
3.180000,0.193356,0.294691,-0.078670,0.252596,-0.277664,-0.100621
3.200000,0.193124,0.294757,-0.078564,0.252549,-0.277592,-0.100727
3.220000,0.193245,0.294538,-0.078536,0.252141,-0.277810,-0.100696
3.240000,0.193090,0.294100,-0.078190,0.251620,-0.277990,-0.100884
3.260000,0.192988,0.293601,-0.078057,0.251093,-0.278173,-0.101051
3.280000,0.192612,0.293316,-0.077930,0.250666,-0.278216,-0.101251
3.300000,0.192642,0.293239,-0.077941,0.250212,-0.278320,-0.101271
3.320000,0.193015,0.293343,-0.077718,0.249914,-0.278318,-0.101490
3.340000,0.193600,0.293458,-0.077696,0.249603,-0.278444,-0.101467
3.360000,0.193876,0.293588,-0.077569,0.249478,-0.278489,-0.101429
3.380000,0.193987,0.293684,-0.077670,0.249386,-0.278464,-0.101377
3.400000,0.193985,0.293740,-0.077826,0.249443,-0.278399,-0.101349
3.420000,0.193994,0.293879,-0.078056,0.249540,-0.278261,-0.101357
3.440000,0.193985,0.294043,-0.078262,0.249637,-0.278188,-0.101313
3.460000,0.194050,0.294219,-0.078454,0.249635,-0.278121,-0.101296
3.480000,0.194105,0.294338,-0.078601,0.249614,-0.278114,-0.101272
3.500000,0.194256,0.294383,-0.078825,0.249533,-0.278136,-0.101255
3.520000,0.194357,0.294394,-0.078918,0.249497,-0.278134,-0.101321
3.540000,0.194429,0.294474,-0.079043,0.249435,-0.278077,-0.101383
3.560000,0.194457,0.294604,-0.079074,0.249373,-0.278016,-0.101478
3.580000,0.194524,0.294774,-0.079230,0.249316,-0.277954,-0.101525
3.600000,0.194499,0.294955,-0.079316,0.249292,-0.277902,-0.101634
3.620000,0.194420,0.295210,-0.079343,0.249305,-0.277813,-0.101701
3.640000,0.194295,0.295425,-0.079116,0.249370,-0.277722,-0.101844
3.660000,0.194304,0.295506,-0.078986,0.249361,-0.277628,-0.101937
3.680000,0.194152,0.295508,-0.078841,0.249447,-0.277502,-0.102036
3.700000,0.193805,0.295541,-0.078796,0.249528,-0.277350,-0.102106
3.720000,0.193439,0.295585,-0.078657,0.249611,-0.277204,-0.102213
3.740000,0.193286,0.295659,-0.078538,0.249697,-0.277083,-0.102293
3.760000,0.193179,0.295797,-0.078386,0.249812,-0.277002,-0.102380
3.780000,0.193119,0.295988,-0.078308,0.249854,-0.276926,-0.102453
3.800000,0.192952,0.296185,-0.078212,0.249956,-0.276836,-0.102501
3.820000,0.192770,0.296268,-0.078281,0.250065,-0.276774,-0.102519
3.840000,0.192591,0.296350,-0.078391,0.250086,-0.276633,-0.102656
3.860000,0.192509,0.296323,-0.078650,0.250083,-0.276543,-0.102759
3.880000,0.192416,0.296358,-0.078804,0.250071,-0.276510,-0.102810
3.900000,0.192326,0.296329,-0.079144,0.250065,-0.276517,-0.102764
3.920000,0.192161,0.296363,-0.079416,0.250044,-0.276489,-0.102741
3.940000,0.192019,0.296324,-0.079796,0.250038,-0.276531,-0.102680
3.960000,0.191817,0.296349,-0.080069,0.250071,-0.276480,-0.102763
3.980000,0.191657,0.296340,-0.080432,0.250052,-0.276485,-0.102798
4.000000,0.191466,0.296403,-0.080643,0.250065,-0.276406,-0.102863
4.020000,0.191300,0.296396,-0.080954,0.249989,-0.276411,-0.102882
4.040000,0.191094,0.296451,-0.081134,0.249958,-0.276364,-0.102926
4.060000,0.190936,0.296420,-0.081477,0.249861,-0.276419,-0.102908
4.080000,0.190723,0.296476,-0.081735,0.249768,-0.276388,-0.102973
4.100000,0.190577,0.296469,-0.082126,0.249614,-0.276450,-0.102937
4.120000,0.190372,0.296535,-0.082358,NaN,NaN,NaN
4.140000,0.190236,0.296587,-0.082561,0.249326,-0.276528,-0.102878
4.160000,0.190050,0.296646,-0.082648,0.249237,-0.276495,-0.102950
4.180000,0.189877,0.296648,-0.082837,0.249263,-0.276469,-0.103004
4.200000,0.189669,0.296680,-0.082991,0.249385,-0.276377,-0.103085
4.220000,0.189548,0.296681,-0.083239,0.249412,-0.276360,-0.103190
4.240000,0.189442,0.296794,-0.083298,0.249255,-0.276293,-0.103486
4.260000,0.189322,0.296920,-0.083372,0.248851,-0.276340,-0.103747
4.280000,0.189078,0.297076,-0.083442,0.248448,-0.276265,-0.104023
4.300000,0.188867,0.297172,-0.083451,0.248065,-0.276254,-0.104223
4.320000,0.188618,0.297261,-0.083418,0.247835,-0.276156,-0.104442
4.340000,0.188479,0.297266,-0.083520,0.247566,-0.276190,-0.104545
4.360000,0.188320,0.297226,-0.083717,0.247372,-0.276193,-0.104584
4.380000,0.188114,0.297245,-0.083897,0.247215,-0.276176,-0.104688
4.400000,0.187979,0.297273,-0.083941,0.247137,-0.276131,-0.104803
4.420000,0.187845,0.297312,-0.084099,0.247026,-0.276053,-0.104909
4.440000,0.187704,0.297367,-0.084148,0.246940,-0.275991,-0.105029
4.460000,0.187552,0.297437,-0.084331,0.246826,-0.275921,-0.105168
4.480000,0.187397,0.297477,-0.084458,0.246713,-0.275895,-0.105269
4.500000,0.187200,0.297531,-0.084603,0.246602,-0.275870,-0.105413
4.520000,0.187096,0.297519,-0.084743,0.246414,-0.275942,-0.105460
4.540000,0.186962,0.297548,-0.084851,0.246149,-0.275974,-0.105663
4.560000,0.186841,0.297583,-0.084867,0.245796,-0.276043,-0.105790
4.580000,0.186769,0.297602,-0.084912,0.245518,-0.276090,-0.105940
4.600000,0.186720,0.297597,-0.084949,0.245318,-0.276152,-0.106031
4.620000,0.186619,0.297647,-0.084960,0.245165,-0.276133,-0.106239
4.640000,0.186607,0.297636,-0.085086,0.244984,-0.276212,-0.106211
4.660000,0.186470,0.297663,-0.085261,0.244903,-0.276184,-0.106259
4.680000,0.186384,0.297649,-0.085436,0.244943,-0.276230,-0.106135
4.700000,0.186207,0.297661,-0.085647,0.245019,-0.276201,-0.106101
4.720000,0.186152,0.297671,-0.085810,0.245067,-0.276252,-0.105967
4.740000,0.186089,0.297738,-0.085959,0.245082,-0.276266,-0.105918
4.760000,0.186015,0.297803,-0.086053,0.245121,-0.276321,-0.105814
4.780000,0.185982,0.297815,-0.086198,0.245214,-0.276325,-0.105809
4.800000,0.186004,0.297860,-0.086253,0.245189,-0.276411,-0.105719
4.820000,0.185953,0.297871,-0.086306,0.245207,-0.276355,-0.105817
4.840000,0.185956,0.297926,-0.086342,0.245138,-0.276443,-0.105719
4.860000,0.185868,0.297964,-0.086338,0.245089,-0.276399,-0.105830
4.880000,0.185831,0.298009,-0.086347,0.245067,-0.276433,-0.105790
4.900000,0.185717,0.298043,-0.086386,0.245054,-0.276377,-0.105852
4.920000,0.185707,0.298083,-0.086417,0.245041,-0.276410,-0.105784
4.940000,0.185657,0.298082,-0.086533,0.245027,-0.276433,-0.105758
4.960000,0.185685,0.298121,-0.086573,0.245010,-0.276439,-0.105752
4.980000,0.185698,0.298120,-0.086652,0.245005,-0.276478,-0.105726
5.000000,0.185713,0.298119,-0.086767,0.245011,-0.276496,-0.105662
5.020000,0.185651,0.298139,-0.086816,0.245023,-0.276478,-0.105715
5.040000,0.185661,0.298169,-0.086888,0.244994,-0.276469,-0.105736
5.060000,0.185631,0.298189,-0.086873,0.244961,-0.276494,-0.105738
5.080000,0.185676,0.298249,-0.086864,0.244940,-0.276464,-0.105804
5.100000,0.185661,0.298279,-0.086848,0.244939,-0.276462,-0.105855
5.120000,0.185610,0.298299,-0.086916,0.244887,-0.276460,-0.105903
5.140000,0.185589,0.298335,-0.086842,0.244785,-0.276472,-0.106001
5.160000,0.185547,0.298346,-0.086909,0.244691,-0.276451,-0.106063
5.180000,0.185544,0.298357,-0.086900,0.244614,-0.276481,-0.106119
5.200000,0.185529,0.298320,-0.087016,0.244545,-0.276455,-0.106165
5.220000,0.185505,0.298369,-0.086910,0.244464,-0.276390,-0.106282
5.240000,0.185497,0.298369,-0.086948,0.244385,-0.276379,-0.106289
5.260000,0.185418,0.298446,-0.086822,0.244369,-0.276433,-0.106296
5.280000,0.185415,0.298432,-0.086914,0.244303,-0.276335,-0.106424
5.300000,0.185322,0.298469,-0.086857,0.244335,-0.276314,-0.106466
5.320000,0.185275,0.298407,-0.087016,0.244293,-0.276287,-0.106497
5.340000,0.185166,0.298387,-0.086995,0.244319,-0.276305,-0.106527
5.360000,0.185102,0.298320,-0.087107,0.244275,-0.276305,-0.106580
5.380000,0.184961,0.298359,-0.087066,0.244281,-0.276312,-0.106583
5.400000,0.184908,0.298354,-0.087254,0.244254,-0.276284,-0.106587
5.420000,0.184855,0.298409,-0.087270,0.244239,-0.276291,-0.106567
5.440000,0.184741,0.298422,-0.087478,0.244294,-0.276202,-0.106602
5.460000,0.184514,0.298432,-0.087698,0.244341,-0.276104,-0.106660
5.480000,0.184228,0.298271,-0.088233,0.244379,-0.276045,-0.106631
5.500000,0.183812,0.298126,-0.088762,0.244485,-0.275933,-0.106636
5.520000,0.183419,0.298007,-0.089353,0.244609,-0.275846,-0.106631
5.540000,0.183067,0.298018,-0.089838,0.244747,-0.275621,-0.106707
5.560000,0.182769,0.297971,-0.090497,0.245005,-0.275377,-0.106785
5.580000,0.182225,0.298079,-0.091108,0.245630,-0.274845,-0.107041
5.600000,0.181798,0.298128,-0.091736,0.246336,-0.274330,-0.107325
5.620000,0.181812,0.298195,-0.091919,0.246930,-0.273837,-0.107548
5.640000,0.182391,0.298300,-0.091675,0.247367,-0.273540,-0.107553
5.660000,0.183035,0.298507,-0.091115,0.247680,-0.273298,-0.107512
5.680000,0.183420,0.298718,-0.090796,0.247991,-0.273135,-0.107364
5.700000,0.183533,0.298867,-0.090595,0.248463,-0.272858,-0.107263
5.720000,0.183478,0.298951,-0.090491,0.249045,-0.272585,-0.107137
5.740000,0.183271,0.299024,-0.090383,0.249533,-0.272249,-0.107150
5.760000,0.183075,0.299030,-0.090470,0.249887,-0.271977,-0.107062
5.780000,0.182908,0.299003,-0.090575,0.250126,-0.271699,-0.107060
5.800000,0.182902,0.298955,-0.090746,0.250243,-0.271619,-0.106965
5.820000,0.182886,0.298920,-0.090957,0.250217,-0.271548,-0.106936
5.840000,0.183005,0.298907,-0.091140,0.250104,-0.271614,-0.106858
5.860000,0.183145,0.298881,-0.091288,0.249981,-0.271632,-0.106865
5.880000,0.183285,0.298900,-0.091369,0.249926,-0.271687,-0.106834
5.900000,0.183433,0.298927,-0.091307,0.249899,-0.271617,-0.106912
5.920000,0.183641,0.298952,-0.091153,0.249905,-0.271589,-0.106902
5.940000,0.183799,0.298932,-0.090942,0.249924,-0.271516,-0.106955
5.960000,0.183963,0.298802,-0.090865,0.249923,-0.271527,-0.106929
5.980000,0.183942,0.298675,-0.090693,0.249956,-0.271501,-0.106931
6.000000,0.183986,0.298458,-0.090606,0.249908,-0.271478,-0.106962
6.020000,0.183985,0.298262,-0.090465,0.249906,-0.271476,-0.106957
6.040000,0.184013,0.298127,-0.090373,0.249819,-0.271493,-0.106970
6.060000,0.184055,0.298042,-0.090377,0.249719,-0.271530,-0.106965
6.080000,0.184087,0.297994,-0.090455,0.249637,-0.271550,-0.106945
6.100000,0.184094,0.297990,-0.090441,0.249564,-0.271558,-0.106924
6.120000,0.184093,0.298004,-0.090453,0.249510,-0.271525,-0.106960
6.140000,0.184063,0.298034,-0.090388,0.249471,-0.271520,-0.106967
6.160000,0.184073,0.298006,-0.090469,0.249430,-0.271493,-0.106987
6.180000,0.184035,0.297985,-0.090573,0.249334,-0.271512,-0.106990
6.200000,0.184048,0.297948,-0.090750,0.249225,-0.271489,-0.107002
6.220000,0.183983,0.297932,-0.090834,0.249151,-0.271515,-0.106968
6.240000,0.184004,0.297884,-0.090924,0.249054,-0.271528,-0.106976
6.260000,0.183977,0.297926,-0.090915,0.248989,-0.271563,-0.106966
6.280000,0.183948,0.297978,-0.091051,0.248919,-0.271536,-0.106986
6.300000,0.183835,0.298087,-0.091097,0.248906,-0.271535,-0.106944
6.320000,0.183789,0.298147,-0.091182,0.248883,-0.271526,-0.106915
6.340000,0.183783,0.298189,-0.091239,0.248861,-0.271623,-0.106755
6.360000,0.183746,0.298221,-0.091256,0.248770,-0.271654,-0.106752
6.380000,0.183712,0.298306,-0.091268,0.248728,-0.271731,-0.106674
6.400000,0.183762,0.298372,-0.091355,0.248620,-0.271773,-0.106622
6.420000,0.183759,0.298482,-0.091347,0.248573,-0.271822,-0.106583
6.440000,0.183797,0.298527,-0.091382,0.248500,-0.271856,-0.106580
6.460000,0.183821,0.298627,-0.091358,0.248436,-0.271988,-0.106419
6.480000,0.183820,0.298692,-0.091365,0.248355,-0.272010,-0.106428
6.500000,0.183761,0.298767,-0.091422,0.248331,-0.272063,-0.106324
6.520000,0.183667,0.298854,-0.091440,0.248352,-0.272050,-0.106335
6.540000,0.183620,0.299012,-0.091387,0.248288,-0.272045,-0.106351
6.560000,0.183521,0.299233,-0.091309,0.248262,-0.272083,-0.106349
6.580000,0.183405,0.299544,-0.091184,0.248247,-0.272073,-0.106373
6.600000,0.183426,0.299842,-0.090997,0.248213,-0.272122,-0.106338
6.620000,0.183501,0.300008,-0.090974,0.248172,-0.272116,-0.106330
6.640000,0.183473,0.300114,-0.090969,0.248134,-0.272158,-0.106339
6.660000,0.183427,0.300097,-0.091052,0.248107,-0.272211,-0.106270
6.680000,0.183314,0.300092,-0.091003,NaN,NaN,NaN
6.700000,0.183307,0.300086,-0.091025,0.248053,-0.272344,-0.106192
6.720000,0.183228,0.300147,-0.091015,0.248089,-0.272334,-0.106190
6.740000,0.183243,0.300163,-0.091081,0.248129,-0.272281,-0.106207
6.760000,0.183208,0.300205,-0.091052,0.248184,-0.272326,-0.106157
6.780000,0.183237,0.300196,-0.091105,0.248171,-0.272315,-0.106147
6.800000,0.183222,0.300232,-0.091058,0.248189,-0.272332,-0.106146
6.820000,0.183289,0.300238,-0.091043,0.248144,-0.272276,-0.106207
6.840000,0.183343,0.300253,-0.091048,0.248165,-0.272272,-0.106204
6.860000,0.183455,0.300207,-0.091155,0.248189,-0.272241,-0.106216
6.880000,0.183499,0.300242,-0.091110,0.248207,-0.272251,-0.106244
6.900000,0.183559,0.300272,-0.091080,NaN,NaN,NaN
6.920000,0.183561,0.300346,-0.090995,0.248223,-0.272227,-0.106349
6.940000,0.183598,0.300327,-0.090992,0.248177,-0.272213,-0.106377
6.960000,0.183531,0.300311,-0.090935,0.248110,-0.272264,-0.106419
6.980000,0.183584,0.300224,-0.090940,0.247951,-0.272323,-0.106460
7.000000,0.183475,0.300223,-0.090816,0.247836,-0.272378,-0.106505
7.020000,0.183438,0.300223,-0.090745,0.247700,-0.272386,-0.106553
7.040000,0.183372,0.300232,-0.090681,0.247660,-0.272341,-0.106639
7.060000,0.183347,0.300220,-0.090657,0.247637,-0.272303,-0.106676
7.080000,0.183243,0.300219,-0.090605,0.247612,-0.272284,-0.106741
7.100000,0.183165,0.300182,-0.090675,0.247566,-0.272347,-0.106689
7.120000,0.183087,0.300120,-0.090730,0.247454,-0.272330,-0.106770
7.140000,0.183086,0.300073,-0.090789,0.247433,-0.272343,-0.106755
7.160000,0.182998,0.300014,-0.090849,0.247440,-0.272274,-0.106866
7.180000,0.182944,0.299939,-0.090993,0.247445,-0.272298,-0.106871
7.200000,NaN,NaN,NaN,0.247405,-0.272281,-0.106952
7.220000,0.182878,0.299860,-0.091131,0.247346,-0.272323,-0.106918
7.240000,0.182883,0.299863,-0.091110,0.247288,-0.272255,-0.107026
7.260000,0.182910,0.299857,-0.091154,0.247252,-0.272258,-0.107030
7.280000,0.182852,0.299857,-0.091204,0.247214,-0.272174,-0.107136
7.300000,0.182910,0.299830,-0.091288,0.247158,-0.272216,-0.107141
