   3.3212072e-01	   1.5563954e+00	
   3.6733274e-01	   1.5510907e+00	
   3.9585099e-01	   1.5573773e+00	
   4.1403185e-01	   1.5782120e+00	
   4.2009995e-01	   1.6113780e+00	
   4.1277338e-01	   1.6519608e+00	
   3.9082757e-01	   1.6946234e+00	
   3.5450654e-01	   1.7339620e+00	
   3.0723759e-01	   1.7640154e+00	
   2.5614365e-01	   1.7791324e+00	
   2.1109305e-01	   1.7765452e+00	
   1.8256469e-01	   1.7573458e+00	
   1.7966358e-01	   1.7236904e+00	
   2.0812619e-01	   1.6754921e+00	
   2.6740900e-01	   1.6108427e+00	
   3.4836016e-01	   1.5303273e+00	
   4.3482635e-01	   1.4405204e+00	
   5.0844984e-01	   1.3540227e+00	
   5.5470977e-01	   1.2851983e+00	
   5.6749746e-01	   1.2431096e+00	
   5.4948546e-01	   1.2273261e+00	
   5.0858880e-01	   1.2310710e+00	
   4.5371387e-01	   1.2475588e+00	
   3.9134761e-01	   1.2741309e+00	
   3.2462497e-01	   1.3120835e+00	
   2.5464872e-01	   1.3637895e+00	
   1.8288622e-01	   1.4294279e+00	
   1.1375256e-01	   1.5043535e+00	
   5.5095096e-02	   1.5788205e+00	
   1.5253068e-02	   1.6417440e+00	
  -4.4158817e-04	   1.6859471e+00	
   8.7789201e-03	   1.7106985e+00	
   3.9359293e-02	   1.7198112e+00	
   8.3880126e-02	   1.7186174e+00	
   1.3250183e-01	   1.7118061e+00	
   1.7544668e-01	   1.7024984e+00	
   2.0600410e-01	   1.6918771e+00	
   2.2263423e-01	   1.6785511e+00	
   2.2872833e-01	   1.6580959e+00	
   2.2968830e-01	   1.6254489e+00	
   2.2898523e-01	   1.5803017e+00	
   2.2548690e-01	   1.5308463e+00	
   2.1340132e-01	   1.4924223e+00	
   1.8524827e-01	   1.4809053e+00	
   1.3625140e-01	   1.5045713e+00	
   6.7015195e-02	   1.5603949e+00	
  -1.6670179e-02	   1.6366586e+00	
  -1.0577759e-01	   1.7188463e+00	
  -1.9031382e-01	   1.7951469e+00	
  -2.6096778e-01	   1.8594036e+00	
  -3.1015253e-01	   1.9109932e+00	
  -3.3274463e-01	   1.9518124e+00	
  -3.2654253e-01	   1.9821616e+00	
