   9.2404122e-02	   1.9875229e-02	
   1.5869265e-01	   2.2985217e-02	
   2.1625371e-01	   1.9394857e-02	
   2.5073228e-01	   4.4286287e-03	
   2.5870045e-01	  -1.9496914e-02	
   2.4566835e-01	  -4.4700525e-02	
   2.2071526e-01	  -6.3922556e-02	
   1.9227694e-01	  -7.3653594e-02	
   1.6398335e-01	  -7.4595036e-02	
   1.3263533e-01	  -6.9163911e-02	
   9.1241522e-02	  -5.8435063e-02	
   3.4894125e-02	  -4.0937644e-02	
  -3.3312054e-02	  -1.3350962e-02	
  -1.0113507e-01	   2.7186649e-02	
  -1.5301345e-01	   7.9074451e-02	
  -1.7947792e-01	   1.3286143e-01	
  -1.8119226e-01	   1.7526361e-01	
  -1.6479279e-01	   1.9403686e-01	
  -1.3735359e-01	   1.8333922e-01	
  -1.0392836e-01	   1.4704871e-01	
  -6.5963026e-02	   9.7946720e-02	
  -2.2236629e-02	   5.1711256e-02	
   2.6584198e-02	   1.9261513e-02	
   7.5396735e-02	   1.0350633e-03	
   1.1524506e-01	  -1.2068414e-02	
   1.3818378e-01	  -3.0826731e-02	
   1.4326830e-01	  -5.9049438e-02	
   1.3729194e-01	  -9.2410073e-02	
   1.2734854e-01	  -1.2426715e-01	
   1.1470492e-01	  -1.5069185e-01	
   9.6483392e-02	  -1.6990155e-01	
   6.8762892e-02	  -1.7874005e-01	
   2.7414309e-02	  -1.7207276e-01	
  -2.9004148e-02	  -1.4562234e-01	
  -9.4914161e-02	  -9.8915531e-02	
  -1.5801315e-01	  -3.7856316e-02	
  -2.0644872e-01	   2.8750622e-02	
  -2.3178293e-01	   9.2615705e-02	
  -2.2643768e-01	   1.4538174e-01	
  -1.8793600e-01	   1.8085895e-01	
  -1.2396106e-01	   1.9428533e-01	
  -4.9564194e-02	   1.8315428e-01	
   1.8751517e-02	   1.4939429e-01	
   6.8609034e-02	   1.0163680e-01	
   9.8718364e-02	   5.3016129e-02	
   1.1690537e-01	   1.4838297e-02	
   1.2850858e-01	  -9.0404597e-03	
   1.2961818e-01	  -2.2619932e-02	
   1.1144646e-01	  -3.4862319e-02	
   6.6999100e-02	  -5.4996951e-02	
  -5.0942522e-03	  -8.6626674e-02	
  -9.5436350e-02	  -1.2367278e-01	
  -1.8084516e-01	  -1.5125225e-01	
  -2.3452757e-01	  -1.5425638e-01	
  -2.4449728e-01	  -1.2848294e-01	
  -2.1867486e-01	  -8.3087944e-02	
  -1.7613707e-01	  -3.4739642e-02	
  -1.3343891e-01	  -6.3311716e-04	
  -9.6326944e-02	   7.2647726e-03	
  -6.3025216e-02	  -1.1191416e-02	
  -2.9197053e-02	  -4.6500554e-02	
   8.0892451e-03	  -8.5991999e-02	
   4.7842787e-02	  -1.1743526e-01	
   8.6370833e-02	  -1.3285849e-01	
   1.1716296e-01	  -1.3073969e-01	
   1.3143454e-01	  -1.1554961e-01	
   1.2299690e-01	  -9.3813750e-02	
   9.3375357e-02	  -6.9370783e-02	
   5.3764911e-02	  -4.1645556e-02	
   1.8510781e-02	  -8.2623565e-03	
  -6.2673427e-03	   3.0706809e-02	
  -2.4567730e-02	   7.0930894e-02	
  -4.1836278e-02	   1.0542067e-01	
  -5.7934729e-02	   1.2922822e-01	
  -6.6501797e-02	   1.4069717e-01	
  -5.9662219e-02	   1.4089939e-01	
  -3.3496104e-02	   1.3247724e-01	
   8.6076234e-03	   1.1741108e-01	
   5.5239587e-02	   9.5311322e-02	
   9.1735203e-02	   6.4563740e-02	
   1.1102638e-01	   2.6180412e-02	
   1.1940482e-01	  -1.3805866e-02	
   1.2748362e-01	  -4.7564001e-02	
   1.3925448e-01	  -7.2408560e-02	
   1.5003657e-01	  -9.2888362e-02	
   1.5047013e-01	  -1.1300708e-01	
   1.9316306e-01	  -1.9968616e-01	
   1.5083083e-01	  -2.1738228e-01	
   9.4418415e-02	  -2.0617397e-01	
   3.5174509e-02	  -1.5877878e-01	
  -1.5882887e-02	  -7.8207585e-02	
  -5.7070150e-02	   2.1564080e-02	
  -9.5006700e-02	   1.2097683e-01	
  -1.3406263e-01	   1.9952546e-01	
  -1.6989456e-01	   2.4290635e-01	
  -1.8893228e-01	   2.4716597e-01	
  -1.7644763e-01	   2.1793033e-01	
  -1.2833812e-01	   1.6763240e-01	
  -5.4435837e-02	   1.1126116e-01	
   2.8058480e-02	   5.9371809e-02	
   1.0031580e-01	   1.2830833e-02	
   1.4764274e-01	  -3.4304992e-02	
   1.6584309e-01	  -8.5097676e-02	
   1.6110442e-01	  -1.3543038e-01	
   1.4264430e-01	  -1.7948417e-01	
   1.1526608e-01	  -2.1314857e-01	
   8.0578589e-02	  -2.3249090e-01	
   4.0519431e-02	  -2.3127377e-01	
  -4.6808633e-03	  -2.0441187e-01	
  -5.7140195e-02	  -1.5173916e-01	
  -1.1556430e-01	  -7.6658440e-02	
  -1.7251600e-01	   1.3365820e-02	
  -2.1939962e-01	   1.0664198e-01	
  -2.4763399e-01	   1.8811282e-01	
  -2.4666337e-01	   2.4382314e-01	
  -2.1210946e-01	   2.6305732e-01	
  -1.5427638e-01	   2.3920012e-01	
  -9.2459573e-02	   1.7639648e-01	
  -4.4528810e-02	   9.5167227e-02	
  -2.0583981e-02	   2.1494915e-02	
  -2.0232688e-02	  -2.7957882e-02	
  -3.3521159e-02	  -4.9841441e-02	
  -4.7140146e-02	  -5.0778751e-02	
  -5.0842639e-02	  -4.5045586e-02	
  -4.0043172e-02	  -4.6879988e-02	
  -1.4427794e-02	  -6.0353013e-02	
   2.2793294e-02	  -7.7878960e-02	
   6.3376299e-02	  -8.9247465e-02	
   9.5711708e-02	  -9.0984914e-02	
   1.1062836e-01	  -8.6521068e-02	
   1.0813535e-01	  -8.1723617e-02	
   9.7821670e-02	  -8.0724924e-02	
   9.0496213e-02	  -8.4446919e-02	
   8.9505745e-02	  -9.2594106e-02	
   9.1057669e-02	  -1.0520562e-01	
   9.2681252e-02	  -1.2064591e-01	
   9.8130458e-02	  -1.3196089e-01	
   1.1102987e-01	  -1.3051520e-01	
   1.2539166e-01	  -1.1407099e-01	
   1.2680340e-01	  -8.8444857e-02	
   1.0484479e-01	  -6.1047833e-02	
   6.3730581e-02	  -3.5439582e-02	
   1.8469713e-02	  -1.1543833e-02	
  -1.8492541e-02	   1.0916888e-02	
  -4.3382210e-02	   3.0754186e-02	
  -5.8305497e-02	   4.5062424e-02	
  -6.7348483e-02	   5.2209814e-02	
  -7.2264553e-02	   5.4840893e-02	
  -7.0599958e-02	   5.9685028e-02	
  -5.9794210e-02	   7.4129305e-02	
  -4.2195554e-02	   1.0096166e-01	
  -2.4704656e-02	   1.3561183e-01	
  -1.2515043e-02	   1.6837512e-01	
  -3.8871315e-03	   1.8961071e-01	
   6.9967088e-03	   1.9331831e-01	
   2.3327238e-02	   1.7802138e-01	
   4.3852545e-02	   1.4628272e-01	
   6.5083582e-02	   1.0474116e-01	
   8.2767467e-02	   6.2172682e-02	
