  -3.2310204e-01	  -3.0669528e-01	
  -4.1559185e-01	  -3.0792883e-01	
  -5.2867560e-01	  -1.6735738e-01	
  -6.4189959e-01	   1.0093284e-01	
  -7.3494012e-01	   4.7777351e-01	
  -7.9405412e-01	   9.6247111e-01	
  -7.8551311e-01	   1.4958271e+00	
  -6.6400368e-01	   1.9157121e+00	
  -4.1552763e-01	   2.0437166e+00	
  -7.4376892e-02	   1.7936788e+00	
   2.8371332e-01	   1.2117674e+00	
   5.5407490e-01	   4.8369324e-01	
   6.2050731e-01	  -8.3316606e-02	
   4.1213802e-01	  -2.2466422e-01	
  -5.2519558e-02	   9.3575487e-02	
  -6.6066544e-01	   6.6216253e-01	
  -1.2398738e+00	   1.1708285e+00	
  -1.6310693e+00	   1.3863003e+00	
  -1.7523748e+00	   1.2606882e+00	
  -1.6071237e+00	   9.1284487e-01	
  -1.2683766e+00	   5.2853232e-01	
  -8.3576293e-01	   2.3547309e-01	
  -4.0070272e-01	   4.7105772e-02	
  -1.7440339e-02	  -1.0856107e-01	
   3.0448622e-01	  -3.0318200e-01	
   5.7727767e-01	  -5.5072014e-01	
   8.1256218e-01	  -8.2231894e-01	
   1.0285439e+00	  -1.1059902e+00	
   1.2232728e+00	  -1.3940546e+00	
   1.3549358e+00	  -1.6330520e+00	
   1.3616930e+00	  -1.7325080e+00	
   1.2050961e+00	  -1.6368915e+00	
   9.0468664e-01	  -1.3782798e+00	
   5.3732392e-01	  -1.0589321e+00	
   1.8543757e-01	  -7.6329186e-01	
  -1.1053481e-01	  -4.8754095e-01	
  -3.4114170e-01	  -1.8483681e-01	
  -4.7502779e-01	   1.1624961e-01	
  -4.5605281e-01	   3.0739343e-01	
  -2.7364684e-01	   3.4552332e-01	
   2.2429976e-02	   2.9517593e-01	
   3.5848344e-01	   2.2278866e-01	
   6.5967224e-01	   1.2350550e-01	
   8.6349218e-01	  -3.6254378e-02	
   9.2010793e-01	  -2.2273947e-01	
   8.1062029e-01	  -3.3985329e-01	
   5.7561401e-01	  -3.4173332e-01	
   3.0729879e-01	  -2.9698091e-01	
   1.0155804e-01	  -3.2326942e-01	
  -2.7250718e-03	  -4.6537421e-01	
  -3.3219408e-02	  -6.5111868e-01	
  -5.5507609e-02	  -7.5148779e-01	
  -1.2645619e-01	  -6.8853890e-01	
  -2.6290905e-01	  -4.7815365e-01	
  -4.4593409e-01	  -1.9025817e-01	
  -6.5406088e-01	   1.1729948e-01	
  -8.8411347e-01	   4.3173438e-01	
  -1.1362899e+00	   7.5589493e-01	
  -1.3814883e+00	   1.0526301e+00	
  -1.5560709e+00	   1.2361760e+00	
  -1.5946436e+00	   1.2349741e+00	
  -1.4627624e+00	   1.0429822e+00	
  -1.1823196e+00	   7.2776148e-01	
  -8.2100706e-01	   3.9968711e-01	
  -4.6302343e-01	   1.6495786e-01	
  -1.7481400e-01	   7.2946540e-02	
   2.8088203e-02	   9.0498908e-02	
   1.7308287e-01	   1.3376934e-01	
   2.8146623e-01	   1.3254044e-01	
   3.3918083e-01	   8.1231961e-02	
   3.2658171e-01	   2.2528701e-02	
   2.4556192e-01	  -2.8759362e-03	
   1.2329434e-01	   1.2159330e-02	
   9.9835428e-05	   5.0258057e-02	
  -9.3993721e-02	   9.6461790e-02	
  -1.5652013e-01	   1.5091760e-01	
  -2.2076674e-01	   2.3618823e-01	
  -3.4301879e-01	   3.8921702e-01	
  -5.6666569e-01	   6.3188447e-01	
  -8.8802361e-01	   9.4958598e-01	
  -1.2375327e+00	   1.2767873e+00	
  -1.4930103e+00	   1.5063045e+00	
  -2.0939529e-02	   9.5844651e-02	
   4.9802470e-02	  -5.3954692e-03	
   2.3012950e-01	  -2.0431501e-01	
   4.8418819e-01	  -4.8609455e-01	
   7.1895532e-01	  -7.7546206e-01	
   8.4172313e-01	  -9.7052831e-01	
   8.0031716e-01	  -9.8254423e-01	
   6.0518290e-01	  -7.9219844e-01	
   3.1674656e-01	  -4.6986691e-01	
   7.2569517e-03	  -1.1547956e-01	
  -2.7661345e-01	   2.3317463e-01	
  -4.9392295e-01	   5.9189753e-01	
  -5.8111645e-01	   9.4750299e-01	
  -4.7164263e-01	   1.2037761e+00	
  -1.3172237e-01	   1.2029121e+00	
   4.0838202e-01	   8.3196187e-01	
   1.0383670e+00	   1.3032308e-01	
   1.5792107e+00	  -6.8855704e-01	
   1.8624799e+00	  -1.3580957e+00	
   1.8168322e+00	  -1.7166315e+00	
   1.4946008e+00	  -1.7610155e+00	
   1.0152250e+00	  -1.5701187e+00	
   5.0813007e-01	  -1.2415960e+00	
